//资源出处，网络收集，所有内容仅自己供学习使用，请勿商业用途!
//

📡永久免费👉公告,#genre#
河北卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227063/1.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226477/index.m3u8
湖南卫视,http://125.47.75.16:8888/udp/225.1.4.82:1111
海南卫视,http://125.47.75.16:8888/udp/225.1.4.195:1310
重庆卫视,http://125.47.75.16:8888/udp/225.1.4.157:1308
CGTN英语,https://0472.org/hls/cgtn.m3u8
CGTN记录,https://0472.org/hls/cgtnd.m3u8
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
CGTN西语,http://123.113.111.37:4022/rtp/239.3.1.217:4220
CGTN西语,http://119.98.95.1:4022/udp/239.69.1.234:11046
CGTN西语,http://123.114.19.80:4000/rtp/239.3.1.217:4220
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN西语,http://home.oxtv.top:5066/udp/239.21.2.32:5002
CGTN阿语,http://123.113.111.37:4022/rtp/239.3.1.219:4220
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
CGTN阿语,http://home.oxtv.top:5066/udp/239.21.2.34:5002
CGTN纪录,http://119.98.95.1:4022/udp/239.69.1.233:11040
CGTN纪录,http://home.oxtv.top:5066/udp/239.21.2.31:5002
CGTN纪录,http://123.114.19.80:4000/rtp/239.3.1.216:4220
CGTN法语,http://116.23.99.235:50000/udp/239.77.0.228:5146
CGTN法语,http://home.oxtv.top:5066/udp/239.21.2.33:5002
CGTN法语,http://123.114.19.80:4000/rtp/239.3.1.218:4220
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN英语,http://123.114.19.80:4000/rtp/239.3.1.215:4220
CGTN俄语,http://home.oxtv.top:5066/udp/239.21.2.35:5002
CGTN俄语,http://123.114.19.80:4000/rtp/239.3.1.220:4220
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN俄语,http://111.196.133.132:8012/udp/239.3.1.220:4220
CGTN俄语,http://114.254.189.28:9999/udp/239.3.1.220:4220
CGTN新闻,http://111.196.133.132:8012/udp/239.3.1.215:4220
CGTN新闻,http://114.254.189.28:9999/udp/239.3.1.215:4220
CGTN法语,http://111.196.133.132:8012/udp/239.3.1.218:4220
CGTN法语,http://114.254.189.28:9999/udp/239.3.1.218:4220
CGTN西语,http://111.196.133.132:8012/udp/239.3.1.217:4220
CGTN西语,http://114.254.189.28:9999/udp/239.3.1.217:4220
CGTN记录,http://111.196.133.132:8012/udp/239.3.1.216:4220
CGTN记录,http://114.254.189.28:9999/udp/239.3.1.216:4220
CGTN阿语,http://114.254.189.28:9999/udp/239.3.1.219:4220
CGTN,http://113.138.134.25:8001/rtp/239.111.205.32:5140
CHC动作电影,https://pi.0472.org/chc/dz.m3u8
CHC家庭影院,https://pi.0472.org/chc/jt.m3u8
CHC动作电影,http://125.47.75.16:8888/udp/225.1.4.208:1261
CHC家庭影院,http://125.47.75.16:8888/udp/225.1.4.209:1262
CHC动作电影,http://113.138.134.25:8001/rtp/239.112.205.207:5140
CHC家庭影院,http://113.138.134.25:8001/rtp/239.112.205.205:5140
上海纪实人文,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/jspdhd/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
上海纪实人文,http://123.113.111.37:4022/rtp/239.3.1.212:8060
上海纪实人文,http://218.80.79.205:4022/udp/239.45.3.212:5140
上海纪实人文,http://home.oxtv.top:5066/udp/239.21.1.171:5002
房山电视台,http://123.113.111.37:4022/rtp/239.3.1.96:8001
房山电视台,http://123.114.19.80:4000/rtp/239.3.1.96:8001
睛彩羽毛球,http://123.113.111.37:4022/rtp/239.3.1.127:8001
快乐垂钓,http://123.113.111.37:4022/rtp/239.3.1.164:8001
快乐垂钓,http://123.114.19.80:4000/rtp/239.3.1.164:8001
天元围棋,http://118.114.33.19:4022/udp/239.93.42.55:5140
热门综艺,http://118.114.33.19:4022/udp/239.93.0.151:5140
戏曲精选,http://118.114.33.19:4022/udp/239.93.0.144:5140
风云足球,http://119.98.95.1:4022/udp/239.69.1.81:10126
武汉教育,http://119.98.95.1:4022/udp/239.69.1.60:9994
金鹰纪实,http://101.27.34.77:2888/hls/36/index.m3u8
金鹰纪实,http://home.oxtv.top:5066/udp/239.21.1.170:5002
金鹰纪实,http://218.80.79.205:4022/udp/239.45.1.45:5140
周口电视台1,http://61.163.181.78:9901/tsfile/live/1018_1.m3u8
超级体育,http://www.91dos.cn:4022/rtp/239.61.5.15:1025?Cf=cfss.cc
平潭1套,http://www.91dos.cn:4022/rtp/239.61.5.117:1025?Cf=cfss.cc
生活时尚,http://www.91dos.cn:4022/rtp/239.61.5.25:1025?Cf=cfss.cc
生活时尚,http://218.80.79.205:4022/udp/239.45.3.132:5140
文物宝库,http://www.91dos.cn:4022/rtp/239.61.4.171:1025?Cf=cfss.cc
武术世界,http://www.91dos.cn:4022/rtp/239.61.4.172:1025?Cf=cfss.cc
游戏风云,http://www.91dos.cn:4022/rtp/239.61.5.29:1025?Cf=cfss.cc
游戏风云,http://218.80.79.205:4022/udp/239.45.3.131:5140
漳州新闻,http://www.91dos.cn:4022/rtp/239.61.5.91:1025?Cf=cfss.cc
中国教育1,http://101.27.36.164:2888/hls/38/index.m3u8
中国教育1,http://home.oxtv.top:5066/udp/239.21.2.7:5002
中国教育1,http://123.114.19.80:4000/rtp/239.3.1.57:8152
中国教育4,http://115.222.143.106:8808/udp/233.50.200.162:5140
中国教育4,http://gmxw.7766.org:808/hls/79/index.m3u8
汕头经济生活,http://116.23.99.235:50000/udp/239.77.1.131:5146
汕头文旅体育,http://www.kitcc.cn:8887/udp/239.77.1.132:5146
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=3f108a7c44d7a42c24a30324649a1e2d&txTime=1913a355160
肇庆综合,http://116.23.99.235:50000/udp/239.253.43.1:5146
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=c85f24077bcfc9b0630c51843a66c5dd&txTime=1913a22caa6
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=6d9c0311929fc12857f6b810fab0188b&txTime=1913a3ed516
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7de8fab481a30d66739436dd1531e73a&txTime=1913a714af3
汕头综合,http://www.kitcc.cn:8887/udp/239.77.1.130:5146
河源公共,http://116.23.99.235:50000/udp/239.253.43.214:5146
杭州影视,http://115.222.143.106:8808/udp/233.50.201.176:5140
宁波生活,http://115.222.143.106:8808/udp/233.50.201.178:5140
杭州综合,http://115.222.143.106:8808/udp/233.50.201.173:5140
杭州生活,http://115.222.143.106:8808/udp/233.50.201.175:5140
梨园频道,http://183.196.87.176:880/hls/57/index.m3u8
福建综合,http://110.90.200.203:4022/rtp/239.61.3.4:9542
福建电视剧,http://110.90.200.203:4022/rtp/239.61.2.5:8024
上海纪实人文,http://101.27.34.77:2888/hls/37/index.m3u8
金色夕阳,http://www.yao87.com:4022/udp/239.76.254.43:9000
精彩综艺,http://183.196.87.176:880/hls/54/index.m3u8
济南教育,http://home.oxtv.top:5066/udp/239.21.1.133:5002
济南教育,http://221.0.78.198:1681/hls/10286/index.m3u8
济南新闻,http://home.oxtv.top:5066/udp/239.21.1.94:5002
茌平综合,http://home.oxtv.top:5066/udp/239.21.1.219:5002
淄博新闻,http://home.oxtv.top:5066/udp/239.21.1.84:5002
德州新闻,http://home.oxtv.top:5066/udp/239.21.1.75:5002
安丘新闻,http://home.oxtv.top:5066/udp/239.21.2.13:5002
兰陵综合,http://home.oxtv.top:5066/udp/239.21.1.237:5002
东平新闻,http://home.oxtv.top:5066/udp/239.21.1.216:5002
蒙阴,http://home.oxtv.top:5066/udp/239.21.2.23:5002
滨州好生新闻,http://home.oxtv.top:5066/udp/239.21.1.238:5002
济阳综合,http://home.oxtv.top:5066/udp/239.21.1.187:5002
新闻综合,http://home.oxtv.top:5066/udp/239.21.1.193:5002
荣成综合,http://home.oxtv.top:5066/udp/239.21.1.227:5002
乳山,http://home.oxtv.top:5066/udp/239.21.1.220:5002
无棣综合,http://home.oxtv.top:5066/udp/239.21.1.214:5002
青州综合,http://home.oxtv.top:5066/udp/239.21.1.232:5002
齐河新闻,http://home.oxtv.top:5066/udp/239.21.1.230:5002
武城新闻,http://home.oxtv.top:5066/udp/239.21.1.239:5002
定陶,http://home.oxtv.top:5066/udp/239.21.1.244:5002
淄博公共,http://home.oxtv.top:5066/udp/239.21.1.182:5002
梁山新闻,http://home.oxtv.top:5066/udp/239.21.2.12:5002
青州文化旅游,http://home.oxtv.top:5066/udp/239.21.1.231:5002
莘县,http://home.oxtv.top:5066/udp/239.21.1.211:5002
兖州新闻,http://home.oxtv.top:5066/udp/239.21.1.224:5002
陵城新闻,http://home.oxtv.top:5066/udp/239.21.2.24:5002
郓城新闻,http://home.oxtv.top:5066/udp/239.21.1.251:5002
昌邑新闻,http://home.oxtv.top:5066/udp/239.21.2.27:5002
曲阜新闻,http://home.oxtv.top:5066/udp/239.21.1.225:5002
昌乐新闻,http://home.oxtv.top:5066/udp/239.21.1.245:5002
文登,http://home.oxtv.top:5066/udp/239.21.1.174:5002
夏津综合,http://home.oxtv.top:5066/udp/239.21.1.106:5002
巨野新闻,http://home.oxtv.top:5066/udp/239.21.1.215:5002
日照岚山,http://home.oxtv.top:5066/udp/239.21.1.209:5002
单县综合,http://home.oxtv.top:5066/udp/239.21.2.21:5002
宁阳1,http://home.oxtv.top:5066/udp/239.21.1.143:5002
宁津新闻,http://home.oxtv.top:5066/udp/239.21.2.50:5002
平度新闻,http://home.oxtv.top:5066/udp/239.21.1.228:5002
潍坊1,http://home.oxtv.top:5066/udp/239.21.1.77:5002
德州公共,http://home.oxtv.top:5066/udp/239.21.1.76:5002
莱西综合,http://home.oxtv.top:5066/udp/239.21.1.247:5002
平原新闻,http://home.oxtv.top:5066/udp/239.21.1.243:5002
日照莒县TV1,http://home.oxtv.top:5066/udp/239.21.1.236:5002
夏津公共,http://home.oxtv.top:5066/udp/239.21.1.102:5002
综合测试,http://home.oxtv.top:5066/udp/239.21.1.203:5002
寿光蔬菜,http://home.oxtv.top:5066/udp/239.21.1.218:5002
烟台新闻,http://home.oxtv.top:5066/udp/239.21.1.116:5002
禹城综合,http://home.oxtv.top:5066/udp/239.21.1.241:5002
禹城综艺,http://home.oxtv.top:5066/udp/239.21.1.242:5002
烟台经济,http://home.oxtv.top:5066/udp/239.21.1.205:5002
潍坊2,http://home.oxtv.top:5066/udp/239.21.1.78:5002
邹城新闻,http://home.oxtv.top:5066/udp/239.21.1.185:5002
济宁综合,http://home.oxtv.top:5066/udp/239.21.2.19:5002
乐游,http://218.80.79.205:4022/udp/239.45.3.135:5140
上海教育,http://218.80.79.205:4022/udp/239.45.0.13:5140
上海外语,http://218.80.79.205:4022/udp/239.45.1.127:5140
睛彩篮球,http://123.114.19.80:4000/rtp/239.3.1.126:8001
密云电视台,http://123.114.19.80:4000/rtp/239.3.1.154:8001
睛彩竞技,http://123.114.19.80:4000/rtp/239.3.1.125:8001
济南新闻综合,http://221.0.78.198:1681/hls/10279/index.m3u8
漳州综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=1459b96d30bd4299e4d0d8739998cf47&txTime=1913a67b210
梅州二套公共,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv2.m3u8
爱体育,http://125.47.75.16:8888/udp/225.1.4.168:1220
上海纪实人文,http://125.47.75.16:8888/udp/225.1.4.170:1222
金鹰纪实,http://125.47.75.16:8888/udp/225.1.4.172:1711
中国教育1,http://114.254.189.28:9999/udp/239.3.1.57:8152
中国教育1,http://111.196.133.132:8012/udp/239.3.1.57:8152
中国交通,http://114.254.189.28:9999/udp/239.3.1.188:8001
密云电视台,http://111.196.133.132:8012/udp/239.3.1.154:8001
密云电视台,http://114.254.189.28:9999/udp/239.3.1.154:8001
快乐垂钓,http://111.196.133.132:8012/udp/239.3.1.164:8001
快乐垂钓,http://114.254.189.28:9999/udp/239.3.1.164:8001
房山电视台,http://111.196.133.132:8012/udp/239.3.1.96:8001
房山电视台,http://114.254.189.28:9999/udp/239.3.1.96:8001
朝阳融媒,http://111.196.133.132:8012/udp/239.3.1.163:8001
朝阳融媒,http://114.254.189.28:9999/udp/239.3.1.163:8001
爱上4K,http://114.254.189.28:9999/udp/239.3.1.236:2000
睛彩广场舞,http://111.196.133.132:8012/udp/239.3.1.128:8001
睛彩广场舞,http://114.254.189.28:9999/udp/239.3.1.128:8001
睛彩竞技,http://111.196.133.132:8012/udp/239.3.1.125:8001
睛彩竞技,http://114.254.189.28:9999/udp/239.3.1.125:8001
睛彩篮球,http://111.196.133.132:8012/udp/239.3.1.126:8001
睛彩篮球,http://114.254.189.28:9999/udp/239.3.1.126:8001
睛彩羽毛球,http://111.196.133.132:8012/udp/239.3.1.127:8001
睛彩羽毛球,http://114.254.189.28:9999/udp/239.3.1.127:8001
上海纪实人文,http://111.196.133.132:8012/udp/239.3.1.212:8060
上海纪实人文,http://114.254.189.28:9999/udp/239.3.1.212:8060
萌宠TV,http://111.196.133.132:8012/udp/239.3.1.102:8001
萌宠TV,http://114.254.189.28:9999/udp/239.3.1.102:8001
通州融媒,http://111.196.133.132:8012/udp/239.3.1.221:8001
通州融媒,http://114.254.189.28:9999/udp/239.3.1.221:8001
金鹰纪实,http://111.196.133.132:8012/udp/239.3.1.58:8156
金鹰纪实,http://114.254.189.28:9999/udp/239.3.1.58:8156
曲艺大观,http://113.138.134.25:8001/rtp/239.111.205.31:5140
欢笑剧场,http://113.138.134.25:8001/rtp/239.112.205.236:5140
游戏风云,http://113.138.134.25:8001/rtp/239.111.205.4:5140
上海纪实人文,http://113.138.134.25:8001/rtp/239.112.205.204:5140
都市剧场,http://113.138.134.25:8001/rtp/239.111.205.2:5140
都市青春,http://113.138.134.25:8001/rtp/239.111.205.42:5140
金鹰纪实,http://113.138.134.25:8001/rtp/239.112.205.203:5140
风云剧场,http://113.138.134.25:8001/rtp/239.111.205.66:5140
风云足球,http://113.138.134.25:8001/rtp/239.111.205.68:5140
风云音乐,http://113.138.134.25:8001/rtp/239.111.205.69:5140
高尔夫网球,http://113.138.134.25:8001/rtp/239.111.205.73:5140
东方影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/3000/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
东方影视,http://218.80.79.205:4022/udp/239.45.3.237:5140
北京淘娱乐,http://123.114.19.80:4000/rtp/239.3.1.100:8001
北京卡酷少儿,http://218.80.79.205:4022/udp/239.45.0.8:5140
北京纪实科教,http://home.oxtv.top:5066/udp/239.21.1.172:5002
北京淘BABY,http://123.114.19.80:4000/rtp/239.3.1.238:8001
北京淘精彩,http://123.114.19.80:4000/rtp/239.3.1.178:8001
北京国际,http://123.114.19.80:4000/rtp/239.3.1.235:8000
北京体育休闲,http://111.196.133.132:8012/udp/239.3.1.243:8000
北京体育休闲,http://114.254.189.28:9999/udp/239.3.1.243:8000
北京影视,http://111.196.133.132:8012/udp/239.3.1.158:8000
北京影视,http://114.254.189.28:9999/udp/239.3.1.158:8000
北京文艺,http://111.196.133.132:8012/udp/239.3.1.242:8000
北京文艺,http://114.254.189.28:9999/udp/239.3.1.242:8000
北京新闻,http://111.196.133.132:8012/udp/239.3.1.159:8000
北京新闻,http://114.254.189.28:9999/udp/239.3.1.159:8000
北京生活,http://111.196.133.132:8012/udp/239.3.1.117:8000
北京生活,http://114.254.189.28:9999/udp/239.3.1.117:8000
北京纪实科教,http://111.196.133.132:8012/udp/239.3.1.115:8000
北京纪实科教,http://114.254.189.28:9999/udp/239.3.1.115:8000
北京财经,http://111.196.133.132:8012/udp/239.3.1.116:8000
北京财经,http://114.254.189.28:9999/udp/239.3.1.116:8000
北京国际频道,http://111.196.133.132:8012/udp/239.3.1.235:8000
北京国际频道,http://114.254.189.28:9999/udp/239.3.1.235:8000
北京淘BABY,http://111.196.133.132:8012/udp/239.3.1.238:8001
北京淘BABY,http://114.254.189.28:9999/udp/239.3.1.238:8001
北京淘剧场,http://111.196.133.132:8012/udp/239.3.1.95:8001
北京淘剧场,http://114.254.189.28:9999/udp/239.3.1.95:8001
北京淘娱乐,http://111.196.133.132:8012/udp/239.3.1.100:8001
北京淘娱乐,http://114.254.189.28:9999/udp/239.3.1.100:8001
北京淘电影,http://111.196.133.132:8012/udp/239.3.1.250:8001
北京淘电影,http://114.254.189.28:9999/udp/239.3.1.250:8001
北京淘精彩,http://111.196.133.132:8012/udp/239.3.1.178:8001
北京淘精彩,http://114.254.189.28:9999/udp/239.3.1.178:8001
北京卡酷少儿,http://111.196.133.132:8012/udp/239.3.1.189:8000
北京卡酷少儿,http://114.254.189.28:9999/udp/239.3.1.189:8000
熊猫少儿,http://118.114.33.19:4022/udp/239.93.1.189:5140
金熊猫卡通,http://118.114.33.19:4022/udp/239.93.1.172:5140
宝宝动画,http://118.114.33.19:4022/udp/239.93.42.89:5140
少儿天地,http://118.114.33.19:4022/udp/239.93.42.34:5140
嘉佳卡通,http://116.23.99.235:50000/udp/239.77.0.179:5146
金鹰卡通,http://218.80.79.205:4022/udp/239.45.0.38:5140
湖北综合,http://119.98.95.1:4022/udp/239.69.1.42:9892
河南都市,http://61.163.181.78:9901/tsfile/live/1004_1.m3u8
河南民生,http://61.163.181.78:9901/tsfile/live/1005_1.m3u8
河南新闻,http://61.163.181.78:9901/tsfile/live/1008_1.m3u8
第一财经,http://www.91dos.cn:4022/rtp/239.61.4.161:1025?Cf=cfss.cc
第一财经,http://115.222.143.106:8808/udp/233.50.200.125:5140
第一财经,http://218.80.79.205:4022/udp/239.45.3.211:5140
梅州一套综合,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv1.m3u8
第一剧场,http://113.138.134.25:8001/rtp/239.111.205.65:5140
厦门1,http://www.91dos.cn:4022/rtp/239.61.4.139:1025?Cf=cfss.cc
厦门1,http://www.91dos.cn:4022/rtp/239.61.5.99:1025?Cf=cfss.cc
厦门2,http://www.91dos.cn:4022/rtp/239.61.4.140:1025?Cf=cfss.cc
湖南茶频道,http://123.114.19.80:4000/rtp/239.3.1.165:8001
湖南茶频道,http://111.196.133.132:8012/udp/239.3.1.165:8001
湖南茶频道,http://114.254.189.28:9999/udp/239.3.1.165:8001
深圳电视剧,http://116.23.99.235:50000/udp/239.77.1.7:5146
深圳电视剧,http://116.23.99.235:50000/udp/239.77.1.125:5146
深圳众创TV,http://116.23.99.235:50000/udp/239.77.1.247:5146
深圳众创TV,http://www.kitcc.cn:8887/udp/239.77.1.247:5146
浙江钱江,http://115.222.143.106:8808/udp/233.50.201.132:5140
浙江生活,http://115.222.143.106:8808/udp/233.50.201.133:5140
浙江教育,http://115.222.143.106:8808/udp/233.50.201.134:5140
浙江民生,http://115.222.143.106:8808/udp/233.50.201.136:5140
浙江新闻,http://115.222.143.106:8808/udp/233.50.201.137:5140
浙江少儿,http://115.222.143.106:8808/udp/233.50.201.138:5140
广西综艺,http://171.107.72.19:4000/udp/239.81.0.214:4056
辽宁北方,http://59.44.102.18:8888/newlive/live/hls/47/live.m3u8
辽宁公共,http://59.44.102.18:8888/newlive/live/hls/41/live.m3u8
辽宁体育,http://fxgm.fxjf.work:19901/tsfile/live/1003_1.m3u8
辽宁体育,http://59.44.102.18:8888/newlive/live/hls/45/live.m3u8
辽宁影视剧,http://fxgm.fxjf.work:19901/tsfile/live/1001_1.m3u8
辽宁都市,http://59.44.102.18:8888/newlive/live/hls/43/live.m3u8
辽宁生活,http://59.44.102.18:8888/newlive/live/hls/42/live.m3u8
辽宁经济,http://59.44.102.18:8888/newlive/live/hls/44/live.m3u8
辽宁教育,http://59.44.102.18:8888/newlive/live/hls/48/live.m3u8
山东齐鲁,http://home.oxtv.top:5066/udp/239.21.1.134:5002
山东齐鲁,http://221.0.78.198:1681/hls/10225/index.m3u8
山东教育,http://home.oxtv.top:5066/udp/239.21.1.169:5002
山东教育,http://221.0.78.198:1681/hls/10221/index.m3u8
山东文旅,http://home.oxtv.top:5066/udp/239.21.1.176:5002
山东文旅,http://221.0.78.198:1681/hls/10219/index.m3u8
山东少儿,http://home.oxtv.top:5066/udp/239.21.1.208:5002
山东少儿,http://221.0.78.198:1681/hls/10227/index.m3u8
山东生活,http://home.oxtv.top:5066/udp/239.21.1.175:5002
山东生活,http://221.0.78.198:1681/hls/10226/index.m3u8
山东农科,http://home.oxtv.top:5066/udp/239.21.1.183:5002
山东农科,http://221.0.78.198:1681/hls/10223/index.m3u8
山东新闻,http://home.oxtv.top:5066/udp/239.21.1.140:5002
山东新闻,http://221.0.78.198:1681/hls/10222/index.m3u8
山东综艺,http://home.oxtv.top:5066/udp/239.21.1.177:5002
山东综艺,http://221.0.78.198:1681/hls/10220/index.m3u8
山东体育,http://home.oxtv.top:5066/udp/239.21.1.141:5002
山东体育,http://221.0.78.198:1681/hls/10224/index.
CHC影迷电影,https://pi.0472.org/chc/ym.m3u8
CHC影迷电影,http://125.47.75.16:8888/udp/225.1.4.207:1260
上海纪实人文,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225738/index.m3u8
上海纪实人文,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225946/1.m3u8
上海纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
睛彩羽毛球,http://123.114.19.80:4000/rtp/239.3.1.127:8001
睛彩广场舞,http://123.113.111.37:4022/rtp/239.3.1.128:8001
